country,countrycode,year,month,cpi_sa,cpi_yoy_nsa,exchange_rate_neer,exchange_rate_reer,exchnage_rate_vs_usd,ind_prod_const,ind_prod_const_sa,time,usa_imp_sa,usa_ip_sa,chn_ip_sa,ln_ip,ln_usa_ip,ln_chn_ip,ln_usa_imports,ln_er_usd,cc
Singapore,SGP,2010,4,101.2873195,2.684287328,99.04306261,98.76847409,1.381954545,6719451228,6584652758,603,153706,2.50E+11,2.44E+11,22.60800744,26.24464562,26.21901815,11.94279697,0.323498834,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2010,4,100.2338672,2.927434303,99.19911545,99.27965364,32.28522727,11408970187,12836894257,603,153706,2.50E+11,2.44E+11,23.27558923,26.24464562,26.21901815,11.94279697,3.474609766,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2010,4,100.9274836,3.993667449,102.0319604,101.8979018,44.64386364,6130801435,5884481578,603,153706,2.50E+11,2.44E+11,22.49558448,26.24464562,26.21901815,11.94279697,3.798716865,PHL
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2010,5,101.0957091,3.986756953,101.2596259,100.9483807,45.62638095,6466735760,5898757214,604,158128,2.54E+11,2.46E+11,22.49800752,26.2589448,26.22883668,11.97116011,3.820486079,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2010,5,100.1324159,3.495601398,100.2954314,100.5709057,32.38371429,11723533522,11972001221,604,158128,2.54E+11,2.46E+11,23.20583653,26.2589448,26.22883668,11.97116011,3.477655651,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2010,5,100.2370326,1.713202227,101.1664672,101.0954445,3.253952381,8738213775,8702678880,604,158128,2.54E+11,2.46E+11,22.88689673,26.2589448,26.22883668,11.97116011,1.179870375,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2010,5,101.8700376,3.31881328,99.94534705,100.1660598,1.394809524,6933861458,6942570560,604,158128,2.54E+11,2.46E+11,22.66093794,26.2589448,26.22883668,11.97116011,0.332757864,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2010,6,100.1860177,1.675261276,101.4827025,101.4924095,3.266045455,8495204354,8526913424,605,162202,2.54E+11,2.46E+11,22.86649328,26.26035527,26.22667291,11.99659775,1.183579912,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2010,6,101.3859869,2.766175242,100.1956646,99.56698091,1.397772727,5730267242,5433411366,605,162202,2.54E+11,2.46E+11,22.41583302,26.26035527,26.22667291,11.99659775,0.334880061,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2010,6,100.9274836,3.633202054,100.2501945,100.1593909,46.34713636,6480733024,5919473488,605,162202,2.54E+11,2.46E+11,22.50151334,26.26035527,26.22667291,11.99659775,3.836159507,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2010,6,100.4010074,3.408893475,100.4893795,101.0813136,32.45454545,12305365704,12603801453,605,162202,2.54E+11,2.46E+11,23.25726431,26.26035527,26.22667291,11.99659775,3.479840509,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2010,7,100.376633,1.943954369,101.6587694,101.8169941,3.205227273,8535705924,8410585335,606,159664,2.55E+11,2.48E+11,22.85275691,26.26462542,26.2370053,11.98082689,1.164783,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2010,7,102.1904165,3.219641454,100.0444584,100.5894166,1.376409091,5861872477,5591856951,606,159664,2.55E+11,2.48E+11,22.44457726,26.26462542,26.2370053,11.98082689,0.319478,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2010,7,101.3480475,3.885593415,98.46119405,98.84326023,46.26681818,6501728919,5834160142,606,159664,2.55E+11,2.48E+11,22.48699616,26.26462542,26.2370053,11.98082689,3.834425034,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2010,7,100.6871175,3.575515064,99.02714636,99.62572727,32.31136364,12038096857,12660911652,606,159664,2.55E+11,2.48E+11,23.26178526,26.26462542,26.2370053,11.98082689,3.475418984,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2010,8,101.7697329,4.048708335,99.85732144,100.3052914,45.16213636,6669696082,6059387915,607,164528,2.56E+11,2.52E+11,22.52487463,26.26785,26.25237514,12.01083605,3.810259045,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2010,8,100.5933393,2.133985078,102.3577163,102.4640118,3.153409091,8454702784,8379146922,607,164528,2.56E+11,2.52E+11,22.84901195,26.26785,26.25237514,12.01083605,1.148484119,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2010,8,101.0564561,3.369317163,99.72063364,100.2475695,31.73490909,11665240316,12301888765,607,164528,2.56E+11,2.52E+11,23.23301865,26.26785,26.25237514,12.01083605,3.457417308,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2010,8,102.6628593,3.327336028,100.5935432,101.3143495,1.355545455,5345335917,5245991483,607,164528,2.56E+11,2.52E+11,22.38073009,26.26785,26.25237514,12.01083605,0.304203923,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2010,9,100.7181014,1.914594664,102.9552374,102.7477816,3.105727273,8485078962,8462098384,608,163835,2.56E+11,2.54E+11,22.85886302,26.27003066,26.26200059,12.0066151,1.133247914,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2010,9,101.9379584,3.773304867,100.8775842,101.1637459,44.23190909,6592711132,5905220813,608,163835,2.56E+11,2.54E+11,22.49910268,26.27003066,26.26200059,12.0066151,3.789446454,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2010,9,102.7557227,3.650882863,101.2194867,101.6273416,1.334090909,5930068482,5582117691,608,163835,2.56E+11,2.54E+11,22.44283406,26.27003066,26.26200059,12.0066151,0.288250093,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2010,9,101.2798143,3.032275831,101.6848345,101.7974048,30.80159091,12750813784,13055903526,608,163835,2.56E+11,2.54E+11,23.29250625,26.27003066,26.26200059,12.0066151,3.427566342,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2010,10,103.1794122,3.58824352,101.381118,101.8027324,1.302904762,5891090455,5764546203,609,165302,2.56E+11,2.58E+11,22.47499227,26.26739584,26.27559571,12.01552938,0.264596204,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2010,10,101.0602316,1.914006155,100.7157184,100.1395633,3.100571429,8738213775,8454656897,609,165302,2.56E+11,2.58E+11,22.85798324,26.26739584,26.27559571,12.01552938,1.131586426,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2010,10,101.5351089,2.927914741,102.178821,101.8487367,29.94690476,12118387498,12692683060,609,165302,2.56E+11,2.58E+11,23.26429153,26.26739584,26.27559571,12.01552938,3.399425972,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2010,10,102.0220712,3.151150924,100.4790253,100.1453781,43.38195238,7033624934,6068922363,609,165302,2.56E+11,2.58E+11,22.52644689,26.26739584,26.27559571,12.01552938,3.770043511,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2010,11,101.9616397,2.741930785,102.7961395,102.4189775,29.88909091,12063393908,12597541069,610,164893,2.56E+11,2.61E+11,23.25676748,26.2678006,26.28923072,12.01305206,3.397493561,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2010,11,103.5218461,3.877558152,102.1658362,102.5136911,1.298863636,5910548386,5874052007,610,164893,2.56E+11,2.61E+11,22.49381052,26.2678006,26.28923072,12.01305206,0.261489756,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2010,11,103.1177803,3.729693141,100.6096834,100.796675,43.55213636,7117608515,6220303470,610,164893,2.56E+11,2.61E+11,22.55108453,26.2678006,26.28923072,12.01305206,3.773958758,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2010,11,101.3855159,1.910091722,100.4198888,99.90668318,3.116863636,8414201214,8580874253,610,164893,2.56E+11,2.61E+11,22.87280164,26.2678006,26.28923072,12.01305206,1.136827251,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2010,12,104.1428704,4.646985408,102.3457384,102.3937289,1.305347826,5355095965,5023997227,611,170290,2.58E+11,2.64E+11,22.33749171,26.27717759,26.29868992,12.04525815,0.266469539,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2010,12,103.4542314,3.628561158,100.3848069,100.5330159,43.93219565,7292574310,6191918698,611,170290,2.58E+11,2.64E+11,22.54651084,26.27717759,26.29868992,12.04525815,3.782647437,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2010,12,101.9069695,2.077374104,100.7864628,100.234688,3.125434783,8677461420,8473365721,611,170290,2.58E+11,2.64E+11,22.86019364,26.27717759,26.29868992,12.04525815,1.139573404,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2010,12,102.5042159,2.967438878,102.7107641,102.1404661,30.10482609,11955606472,12482536484,611,170290,2.58E+11,2.64E+11,23.24759642,26.27717759,26.29868992,12.04525815,3.404685494,THA
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,1,102.8879042,2.887904168,100.2800917,99.84088071,30.55538095,12116187755,12007130333,612,178698,2.58E+11,2.69E+11,23.2087665,26.27616076,26.31681111,12.09345251,3.419540806,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,1,105.2398198,5.239819845,103.1431063,104.2788533,1.286380952,6458167902,6516417069,612,178698,2.58E+11,2.69E+11,22.59759053,26.27616076,26.31681111,12.09345251,0.251832812,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,1,103.9600296,3.960029608,98.99314283,99.24101929,44.21347619,6200787753,6216071499,612,178698,2.58E+11,2.69E+11,22.55040395,26.27616076,26.31681111,12.09345251,3.789029634,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,1,102.3511031,2.351103053,102.2976856,101.7931121,3.061333333,8697712205,8708728728,612,178698,2.58E+11,2.69E+11,22.88759166,26.27616076,26.31681111,12.09345251,1.118850551,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,2,103.0780055,2.77546826,99.3096375,98.78845475,30.69875,11691637240,11660194896,613,174228,2.57E+11,2.71E+11,23.17944673,26.27175649,26.32584196,12.06812007,3.424221937,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,2,105.3083066,5.141102161,103.2421834,103.9616748,1.276,5502491341,6192769288,613,174228,2.57E+11,2.71E+11,22.5466482,26.27175649,26.32584196,12.06812007,0.243730185,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,2,102.8398666,2.85627283,102.1627107,101.7929605,3.0447,8049687082,8710532497,613,174228,2.57E+11,2.71E+11,22.88779876,26.27175649,26.32584196,12.06812007,1.113402374,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,2,105.0546172,4.613477474,99.4320309,100.8695408,43.67565,6207786385,6186540534,613,174228,2.57E+11,2.71E+11,22.54564189,26.27175649,26.32584196,12.06812007,3.776790739,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,3,105.3942053,4.887713137,103.2282617,103.71517,1.268217391,7046816919,6587026703,614,181256,2.59E+11,2.75E+11,22.6083679,26.28165762,26.34030406,12.10766568,0.237612286,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,3,105.3921898,4.686577473,99.2055653,100.5705274,43.4896087,6599709764,6202134746,614,181256,2.59E+11,2.75E+11,22.54815938,26.28165762,26.34030406,12.10766568,3.772522029,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,3,103.4225193,3.073911488,99.6939987,99.35334043,30.34904348,13278752248,11900902544,614,181256,2.59E+11,2.75E+11,23.19988008,26.28165762,26.34030406,12.10766568,3.412765001,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,3,103.0855024,2.920189153,101.7266778,101.16249,3.03573913,9092602515,8642814817,614,181256,2.59E+11,2.75E+11,22.87999416,26.28165762,26.34030406,12.10766568,1.11045493,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,4,106.5317825,5.177808084,103.9417091,104.33823,1.245904762,6252025738,6175664712,615,181060,2.59E+11,2.77E+11,22.54388236,26.27820378,26.34805244,12.10658375,0.219861982,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,4,105.728641,4.757036658,99.02593098,100.4520057,43.17090476,6319764493,6073498463,615,181060,2.59E+11,2.77E+11,22.52720063,26.27820378,26.34805244,12.10658375,3.765166767,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,4,104.3401234,4.09667542,99.84449286,100.5438805,30.04833333,10266203386,11559617522,615,181060,2.59E+11,2.77E+11,23.17078361,26.27820378,26.34805244,12.10658375,3.402807196,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,4,103.354126,3.152919957,101.4320393,100.7425548,3.011190476,8495204354,8566108560,615,181060,2.59E+11,2.77E+11,22.87107939,26.27820378,26.34805244,12.10658375,1.102335508,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,5,104.4686063,4.330456213,98.66791455,99.574095,30.24931818,11036113647,11191210511,616,185321,2.59E+11,2.79E+11,23.13839453,26.28030492,26.35601851,12.12984474,3.409473645,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,5,103.5333984,3.28857078,101.0363633,100.3650645,3.015,8333198073,8290529105,616,185321,2.59E+11,2.79E+11,22.83837963,26.28030492,26.35601851,12.12984474,1.10359983,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,5,105.9821008,4.833431326,98.73368082,100.0428334,43.14181818,6641701555,6045086565,616,185321,2.59E+11,2.79E+11,22.52251164,26.28030492,26.35601851,12.12984474,3.764492786,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,5,106.3762362,4.423477934,104.4623278,105.1599505,1.238636364,5898550365,5946061660,616,185321,2.59E+11,2.79E+11,22.50599493,26.28030492,26.35601851,12.12984474,0.214011068,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,6,103.7551876,3.56254294,100.382259,99.78360409,3.028909091,8768589953,8780025297,617,185391,2.60E+11,2.82E+11,22.89574513,26.28294016,26.36670976,12.13022239,1.108202519,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,6,106.2344391,5.258186748,98.00288805,99.59954273,43.40536364,6466735760,5907975192,617,185391,2.60E+11,2.82E+11,22.499569,26.28294016,26.36670976,12.13022239,3.77058302,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,6,104.644397,4.226441254,97.48746227,98.30668773,30.52227273,11759829291,12062504393,617,185391,2.60E+11,2.82E+11,23.21336767,26.28294016,26.36670976,12.13022239,3.41845667,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,6,106.6397363,5.181928511,104.5586564,104.9148395,1.234590909,6496835099,6086246132,617,185391,2.60E+11,2.82E+11,22.52929733,26.28294016,26.36670976,12.13022239,0.210739668,SGP
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,7,107.6925756,5.384222184,105.6374733,107.2597098,1.216380952,6180534940,5977288162,618,185822,2.61E+11,2.84E+11,22.51123282,26.28822904,26.37247455,12.13254451,0.195880018,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,7,104.9443718,4.228201631,98.30800643,99.08424262,30.07228571,11555253136,12166472015,618,185822,2.61E+11,2.84E+11,23.22194981,26.28822904,26.37247455,12.13254451,3.403604007,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,7,106.4026647,4.987384915,98.80092831,100.2422998,42.74604762,6802670086,6136761878,618,185822,2.61E+11,2.84E+11,22.53756306,26.28822904,26.37247455,12.13254451,3.755276738,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,7,103.9110958,3.521200762,101.0872401,100.3311395,2.994333333,8748339168,8666330493,618,185822,2.61E+11,2.84E+11,22.8827113,26.28822904,26.37247455,12.13254451,1.096721614,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,8,108.4691461,5.655683951,105.8986204,108.0149678,1.209086957,6108360317,6037123740,619,185727,2.63E+11,2.87E+11,22.52119353,26.2940114,26.38207657,12.13203313,0.189865493,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,8,104.0263463,3.412757757,101.1411432,100.1118387,2.984956522,8920470841,8904331926,619,185727,2.63E+11,2.87E+11,22.90980373,26.2940114,26.38207657,12.13203313,1.093585181,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,8,105.438536,4.336269133,98.39579783,99.31262,29.88473913,11576150701,12339374692,619,185727,2.63E+11,2.87E+11,23.23606118,26.2940114,26.38207657,12.13203313,3.397347953,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,8,106.6561245,4.801419378,99.12182946,100.2277465,42.40352174,6746681031,6159030054,619,185727,2.63E+11,2.87E+11,22.54118514,26.2940114,26.38207657,12.13203313,3.747231419,PHL
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,9,106.8243501,4.79349572,99.11618013,100.2372202,43.10545455,6613707028,5908767064,620,185718,2.62E+11,2.90E+11,22.49970303,26.29348906,26.39213724,12.13198467,3.763649545,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,9,108.2869016,5.382842683,104.0512997,105.9131709,1.2535,6375673737,6002853719,620,185718,2.62E+11,2.90E+11,22.51550081,26.29348906,26.39213724,12.13198467,0.225939639,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,9,105.3576643,4.026320594,98.28777364,98.59578477,30.44959091,11843419548,12322423449,620,185718,2.62E+11,2.90E+11,23.23468648,26.29348906,26.39213724,12.13198467,3.416072559,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,9,104.2386824,3.495479887,99.45049321,98.70464523,3.078954545,8819216916,8786693417,620,185718,2.62E+11,2.90E+11,22.8965043,26.29348906,26.39213724,12.13198467,1.124590106,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,10,107.414261,5.285316976,98.65286818,100.4443183,43.33452381,6151797330,5295752407,621,186685,2.64E+11,2.92E+11,22.3901709,26.30043016,26.39898314,12.13717798,3.768949634,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,10,108.7094303,5.359613892,102.3767651,104.809244,1.276095238,6280249062,6202569418,621,186685,2.64E+11,2.92E+11,22.54822947,26.30043016,26.39898314,12.13717798,0.24380482,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,10,105.7495882,4.150760534,97.54361071,97.7968219,30.86142857,8572400813,9014670933,621,186685,2.64E+11,2.92E+11,22.92211919,26.30043016,26.39898314,12.13717798,3.429507138,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,10,104.4538013,3.357967398,98.35275879,97.48383714,3.137380952,9021724767,8693606128,621,186685,2.64E+11,2.92E+11,22.88585366,26.30043016,26.39898314,12.13717798,1.14338836,MYS
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,11,104.6583275,3.228085939,98.26868619,97.46739864,3.154136364,8657210635,8801094760,622,187195,2.64E+11,2.93E+11,22.89814196,26.29981345,26.40513792,12.13990613,1.148714723,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,11,109.316525,5.597542105,102.0575517,104.7836032,1.289363636,5774529371,5749693832,622,187195,2.64E+11,2.93E+11,22.47241244,26.29981345,26.40513792,12.13990613,0.254148792,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,11,106.1567131,4.114364455,97.765885,98.31073682,30.94718182,8041162734,8425897766,622,187195,2.64E+11,2.93E+11,22.85457587,26.29981345,26.40513792,12.13990613,3.432281939,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,11,107.7507122,4.492854502,99.35039288,101.4191611,43.31659091,6662697450,5807476303,622,187195,2.64E+11,2.93E+11,22.48241194,26.29981345,26.40513792,12.13990613,3.768535723,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2011,12,104.8661934,2.903848493,98.63800368,97.93030955,3.159363636,9021724767,8765938744,623,190853,2.66E+11,2.96E+11,22.89413945,26.30526923,26.41500887,12.15925878,1.150370626,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2011,12,109.8458467,5.476108207,102.1528667,104.8994536,1.295772727,6703785419,6110168189,623,190853,2.66E+11,2.96E+11,22.53322014,26.30526923,26.41500887,12.15925878,0.259107218,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2011,12,105.962942,3.374228069,97.74176705,97.57428932,31.18909091,10247505566,10760648944,623,190853,2.66E+11,2.96E+11,23.0991617,26.30526923,26.41500887,12.15925878,3.440068383,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2011,12,107.7507122,4.153025605,99.09946543,100.8677723,43.66322727,6725685136,5681818344,623,190853,2.66E+11,2.96E+11,22.46053715,26.30526923,26.41500887,12.15925878,3.776506267,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2012,1,105.0222619,2.609799733,100.0285501,99.0029575,3.113590909,8910345449,8940917864,624,191550.6956,2.67E+11,2.99E+11,22.91390409,26.31129841,26.42342659,12.16290778,1.135776693,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2012,1,110.4192785,4.921576846,103.2652389,106.5495486,1.278727273,5815123711,6337519038,624,191550.6956,2.67E+11,2.99E+11,22.56975321,26.31129841,26.42342659,12.16290778,0.245865265,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2012,1,107.9189377,3.80810598,98.99954674,100.8276239,43.55963636,6354757652,6404677080,624,191550.6956,2.67E+11,2.99E+11,22.58029435,26.31129841,26.42342659,12.16290778,3.77413095,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2012,1,106.2303414,3.248620159,96.26381591,96.06496545,31.52259091,11218692365,11035259077,624,191550.6956,2.67E+11,2.99E+11,23.12436135,26.31129841,26.42342659,12.16290778,3.450704461,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2012,2,110.3531132,4.790511568,104.443288,107.0998964,1.253904762,6174815676,6287057498,625,186726.5328,2.68E+11,3.01E+11,22.56175899,26.31408318,26.4317192,12.13740043,0.226262492,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2012,2,106.4523328,3.273566759,98.1199,98.17734976,30.70514286,11962205703,11653414399,625,186726.5328,2.68E+11,3.01E+11,23.17886506,26.31408318,26.4317192,12.13740043,3.42443016,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2012,2,104.9978226,2.098365216,101.9498308,100.9072312,3.023095238,8778715346,9519362749,625,186726.5328,2.68E+11,3.01E+11,22.97659375,26.31408318,26.4317192,12.13740043,1.10628122,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2012,2,107.9189377,2.726506037,100.4794062,102.1581619,42.632,6711687872,6654703750,625,186726.5328,2.68E+11,3.01E+11,22.61858977,26.31408318,26.4317192,12.13740043,3.752605145,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2012,3,111.0925384,5.40668539,104.9992882,107.9201023,1.258863636,6807478159,6319805759,626,196615.3754,2.67E+11,3.07E+11,22.56695431,26.30920499,26.4488332,12.18900469,0.230209438,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2012,3,105.1409732,1.993947536,102.0925884,100.6118736,3.046681818,9386238899,8940518208,626,196615.3754,2.67E+11,3.07E+11,22.91385939,26.30920499,26.4488332,12.18900469,1.11405307,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2012,3,108.3406231,2.79758231,101.0960556,102.4271505,42.89204545,7369559259,6928344154,626,196615.3754,2.67E+11,3.07E+11,22.65888668,26.30920499,26.4488332,12.18900469,3.758686388,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2012,3,106.9676439,3.427807228,99.42887773,99.66799045,30.70818182,13075275965,11765292602,626,196615.3754,2.67E+11,3.07E+11,23.18841973,26.30920499,26.4488332,12.18900469,3.424529128,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2012,4,105.1989302,1.784935278,101.5557163,99.82546286,3.061714286,8667336028,8735444440,627,192329.2974,2.69E+11,3.04E+11,22.89065466,26.31681918,26.44158159,12.16696427,1.118974983,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2012,4,108.8464213,2.948851221,101.3501776,103.391901,42.67,6620705659,6387389280,627,192329.2974,2.69E+11,3.04E+11,22.57759146,26.31681918,26.44158159,12.16696427,3.753496097,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2012,4,106.9838536,2.53376181,98.76927476,99.20197857,30.87538095,10686354414,12212805412,627,192329.2974,2.69E+11,3.04E+11,23.22575086,26.31681918,26.44158159,12.16696427,3.429959133,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2012,4,111.667131,4.820484882,105.6091417,109.0091767,1.251190476,6131175206,6079733002,627,192329.2974,2.69E+11,3.04E+11,22.52822662,26.31681918,26.44158159,12.16696427,0.224095479,SGP
